district,region,date,predicted_rainfall_mm
Kapelebyong,Eastern,2025-11,92.5070194788847
Kapelebyong,Eastern,2025-12,17.983789240037257
Kapelebyong,Eastern,2026-01,30.16892831160843
Kapelebyong,Eastern,2026-02,59.16762848836424
Kapelebyong,Eastern,2026-03,87.13815662503265
Kapelebyong,Eastern,2026-04,144.7857392517521
Kapelebyong,Eastern,2026-05,217.9976322125891
Kapelebyong,Eastern,2026-06,145.1975771624591
Kapelebyong,Eastern,2026-07,158.4410629525796
Kapelebyong,Eastern,2026-08,183.13115615293748
Kapelebyong,Eastern,2026-09,126.18702561834456
Kapelebyong,Eastern,2026-10,136.2007291984939
Kapelebyong,Eastern,2026-11,82.04907920817901
Kapelebyong,Eastern,2026-12,25.938191052229534
Karenga,Northern,2025-11,50.015025705341834
Karenga,Northern,2025-12,22.86439066171626
Karenga,Northern,2026-01,10.03432590368235
Karenga,Northern,2026-02,24.668491569538475
Karenga,Northern,2026-03,56.27802069724943
Karenga,Northern,2026-04,109.82732252180071
Karenga,Northern,2026-05,99.18636456758767
Karenga,Northern,2026-06,86.3825300237509
Karenga,Northern,2026-07,125.03165614330287
Karenga,Northern,2026-08,120.5721388075637
Karenga,Northern,2026-09,82.68844064396698
Karenga,Northern,2026-10,67.6183633703803
Karenga,Northern,2026-11,50.71314794570762
Karenga,Northern,2026-12,33.161307919792655
Kasese,Western,2025-11,142.41933098607026
Kasese,Western,2025-12,108.1270208221547
Kasese,Western,2026-01,59.44001634815715
Kasese,Western,2026-02,56.25277099848992
Kasese,Western,2026-03,156.54728487988186
Kasese,Western,2026-04,158.14223731741447
Kasese,Western,2026-05,132.89578111383747
Kasese,Western,2026-06,73.58638411153355
Kasese,Western,2026-07,57.55225757844819
Kasese,Western,2026-08,98.48561536854344
Kasese,Western,2026-09,127.73336241781679
Kasese,Western,2026-10,166.90522699948494
Kasese,Western,2026-11,144.66723340655307
Kasese,Western,2026-12,108.98706802852503
Kassanda,Central,2025-11,131.6713112751668
Kassanda,Central,2025-12,102.94892008534954
Kassanda,Central,2026-01,57.46592817249105
Kassanda,Central,2026-02,54.3790548078413
Kassanda,Central,2026-03,173.33564066843257
Kassanda,Central,2026-04,178.99129495827617
Kassanda,Central,2026-05,145.34772000705
Kassanda,Central,2026-06,58.63379699210466
Kassanda,Central,2026-07,50.2586858588595
Kassanda,Central,2026-08,119.83522856308946
Kassanda,Central,2026-09,136.72068175159166
Kassanda,Central,2026-10,170.78170203429042
Kassanda,Central,2026-11,146.6751894288242
Kassanda,Central,2026-12,99.18784139183937
Katakwi,Eastern,2025-11,110.51225751842615
Katakwi,Eastern,2025-12,34.84749008000168
Katakwi,Eastern,2026-01,25.894093780483832
Katakwi,Eastern,2026-02,59.98263029708746
Katakwi,Eastern,2026-03,88.46108488205164
Katakwi,Eastern,2026-04,183.47902071006567
Katakwi,Eastern,2026-05,229.10955441880432
Katakwi,Eastern,2026-06,138.1589899739752
Katakwi,Eastern,2026-07,169.19011746320874
Katakwi,Eastern,2026-08,188.92499772679898
Katakwi,Eastern,2026-09,127.68498104130363
Katakwi,Eastern,2026-10,152.78540259546503
Katakwi,Eastern,2026-11,86.01102608091365
Katakwi,Eastern,2026-12,46.40015094245803
Kayunga,Central,2025-11,180.4179850437069
Kayunga,Central,2025-12,129.10197087762268
Kayunga,Central,2026-01,53.1799365383001
Kayunga,Central,2026-02,122.1104893729154
Kayunga,Central,2026-03,184.80843682887982
Kayunga,Central,2026-04,235.6151213988938
Kayunga,Central,2026-05,230.03040180042964
Kayunga,Central,2026-06,103.31489760559472
Kayunga,Central,2026-07,75.3954098097092
Kayunga,Central,2026-08,130.10742043936116
Kayunga,Central,2026-09,157.65083445792968
Kayunga,Central,2026-10,196.5692791706288
Kayunga,Central,2026-11,206.37240990823298
Kayunga,Central,2026-12,120.49708196269337
Kazo,Western,2025-11,117.37974291856885
Kazo,Western,2025-12,115.42560222848421
Kazo,Western,2026-01,57.122703921123914
Kazo,Western,2026-02,53.61874021215439
Kazo,Western,2026-03,151.5072739076114
Kazo,Western,2026-04,138.76203313898165
Kazo,Western,2026-05,96.21498162701731
Kazo,Western,2026-06,35.90914268411084
Kazo,Western,2026-07,44.615779488363074
Kazo,Western,2026-08,90.10931389104196
Kazo,Western,2026-09,120.02166401325965
Kazo,Western,2026-10,153.36475107672763
Kazo,Western,2026-11,121.9135743854934
Kazo,Western,2026-12,109.55657777184518
Kibaale,Western,2025-11,125.67105924391258
Kibaale,Western,2025-12,102.88619455429195
Kibaale,Western,2026-01,51.98522473502439
Kibaale,Western,2026-02,50.49750631116844
Kibaale,Western,2026-03,155.58489281437582
Kibaale,Western,2026-04,151.8434318534003
Kibaale,Western,2026-05,147.07148320850544
Kibaale,Western,2026-06,50.74027131914603
Kibaale,Western,2026-07,57.8662640642149
Kibaale,Western,2026-08,123.37399958615333
Kibaale,Western,2026-09,147.63741786766127
Kibaale,Western,2026-10,193.42612056927
Kibaale,Western,2026-11,145.5694604879574
Kibaale,Western,2026-12,99.10669659434085
Kiboga,Central,2025-11,123.39293577528377
Kiboga,Central,2025-12,113.35425123134466
Kiboga,Central,2026-01,65.45467200444257
Kiboga,Central,2026-02,61.745330278001404
Kiboga,Central,2026-03,167.46094062993427
Kiboga,Central,2026-04,216.9076554730117
Kiboga,Central,2026-05,210.68233686589298
Kiboga,Central,2026-06,93.01559339001388
Kiboga,Central,2026-07,60.988363608739554
Kiboga,Central,2026-08,117.03741547480071
Kiboga,Central,2026-09,137.6292036172722
Kiboga,Central,2026-10,178.64028608739187
Kiboga,Central,2026-11,161.04887713861757
Kiboga,Central,2026-12,101.90566331414578
Kibuku,Eastern,2025-11,127.7901467362573
Kibuku,Eastern,2025-12,54.78124211501733
Kibuku,Eastern,2026-01,107.38393186999511
Kibuku,Eastern,2026-02,125.98962902706862
Kibuku,Eastern,2026-03,175.61276223052496
Kibuku,Eastern,2026-04,237.19810484841327
Kibuku,Eastern,2026-05,250.6637725281306
Kibuku,Eastern,2026-06,123.16835006992555
Kibuku,Eastern,2026-07,109.48838536238127
Kibuku,Eastern,2026-08,154.6915897579734
Kibuku,Eastern,2026-09,153.25877405335618
Kibuku,Eastern,2026-10,135.84149874586944
Kibuku,Eastern,2026-11,102.3220889295303
Kibuku,Eastern,2026-12,108.46272911770086
Kikuube,Western,2025-11,118.35377902306514
Kikuube,Western,2025-12,95.54834177899212
Kikuube,Western,2026-01,47.63758362312635
Kikuube,Western,2026-02,65.29992696365916
Kikuube,Western,2026-03,155.3763486777929
Kikuube,Western,2026-04,214.54544064198424
Kikuube,Western,2026-05,206.95534856848488
Kikuube,Western,2026-06,117.09768929060478
Kikuube,Western,2026-07,131.46437904874435
Kikuube,Western,2026-08,162.98579134155398
Kikuube,Western,2026-09,162.03135576769776
Kikuube,Western,2026-10,233.82128959886634
Kikuube,Western,2026-11,168.90685658941803
Kikuube,Western,2026-12,60.32898752927535
Kiruhura,Western,2025-11,116.50508579564294
Kiruhura,Western,2025-12,114.98321403232744
Kiruhura,Western,2026-01,57.25819871706246
Kiruhura,Western,2026-02,51.99909623172671
Kiruhura,Western,2026-03,150.7988847122166
Kiruhura,Western,2026-04,143.5726533120225
Kiruhura,Western,2026-05,96.0254495084488
Kiruhura,Western,2026-06,36.15534635819641
Kiruhura,Western,2026-07,46.84040031403235
Kiruhura,Western,2026-08,82.97522450296452
Kiruhura,Western,2026-09,125.3257469160578
Kiruhura,Western,2026-10,156.36678574654476
Kiruhura,Western,2026-11,122.16408330414663
Kiruhura,Western,2026-12,108.67827633951987
Kiryandongo,Western,2025-11,121.25115017628123
Kiryandongo,Western,2025-12,70.75679651510052
Kiryandongo,Western,2026-01,30.530116076881757
Kiryandongo,Western,2026-02,64.4908382717215
Kiryandongo,Western,2026-03,97.61335631060474
Kiryandongo,Western,2026-04,155.69353634762751
Kiryandongo,Western,2026-05,171.8167377864196
Kiryandongo,Western,2026-06,111.17677986057019
Kiryandongo,Western,2026-07,126.67092907132721
Kiryandongo,Western,2026-08,160.2188129462539
Kiryandongo,Western,2026-09,150.9620293103512
Kiryandongo,Western,2026-10,158.813407903127
Kiryandongo,Western,2026-11,115.83796041944139
Kiryandongo,Western,2026-12,75.54371322977144
Kisoro,Western,2025-11,172.82082628638943
Kisoro,Western,2025-12,119.8114903905915
Kisoro,Western,2026-01,74.60596585992825
Kisoro,Western,2026-02,101.65882007532505
Kisoro,Western,2026-03,152.414355011986
Kisoro,Western,2026-04,162.65995101336438
Kisoro,Western,2026-05,130.03202890135512
Kisoro,Western,2026-06,38.74183957450532
Kisoro,Western,2026-07,19.198260657175673
Kisoro,Western,2026-08,87.17768254365171
Kisoro,Western,2026-09,140.9178960916061
Kisoro,Western,2026-10,157.30615351868568
Kisoro,Western,2026-11,171.01622453572486
Kisoro,Western,2026-12,119.62153141007644
Kitagwenda,Western,2025-11,131.17345420986513
Kitagwenda,Western,2025-12,88.69310494735109
Kitagwenda,Western,2026-01,39.877963240234315
Kitagwenda,Western,2026-02,57.798054965041935
Kitagwenda,Western,2026-03,162.8190103520948
Kitagwenda,Western,2026-04,169.17919682057877
Kitagwenda,Western,2026-05,164.5235699640699
Kitagwenda,Western,2026-06,110.86680878723858
Kitagwenda,Western,2026-07,112.94071171528525
Kitagwenda,Western,2026-08,142.19606279885582
Kitagwenda,Western,2026-09,143.20507009310106
Kitagwenda,Western,2026-10,181.58654832913712
Kitagwenda,Western,2026-11,126.89668172813661
Kitagwenda,Western,2026-12,89.05720112541024
Kitgum,Northern,2025-11,81.33146786518373
Kitgum,Northern,2025-12,15.462605436933085
Kitgum,Northern,2026-01,9.691388349180633
Kitgum,Northern,2026-02,27.253669974260173
Kitgum,Northern,2026-03,67.50852235864961
Kitgum,Northern,2026-04,152.6130431938306
Kitgum,Northern,2026-05,182.50822246838274
Kitgum,Northern,2026-06,136.77677195439085
Kitgum,Northern,2026-07,158.97791866121725
Kitgum,Northern,2026-08,176.64804926730008
Kitgum,Northern,2026-09,113.28080825518848
Kitgum,Northern,2026-10,143.00285358424745
Kitgum,Northern,2026-11,81.23495029951003
Kitgum,Northern,2026-12,20.2045978374862
Koboko,Northern,2025-11,109.52379349247327
Koboko,Northern,2025-12,47.07794367538025
Koboko,Northern,2026-01,11.534142339240908
Koboko,Northern,2026-02,28.876108551650617
Koboko,Northern,2026-03,107.58243343972507
Koboko,Northern,2026-04,146.18134326785486
Koboko,Northern,2026-05,182.2762543922588
Koboko,Northern,2026-06,106.7807830976237
Koboko,Northern,2026-07,114.60674717313891
Koboko,Northern,2026-08,124.49674201405364
Koboko,Northern,2026-09,149.7556079777991
Koboko,Northern,2026-10,153.54489456204746
Koboko,Northern,2026-11,106.07270532921356
Koboko,Northern,2026-12,56.55987365926316
Kole,Northern,2025-11,161.37119021643602
Kole,Northern,2025-12,68.78018544804542
Kole,Northern,2026-01,22.118404284845873
Kole,Northern,2026-02,52.39635513410056
Kole,Northern,2026-03,97.47505460280807
Kole,Northern,2026-04,164.19414129527232
Kole,Northern,2026-05,224.25150671001197
Kole,Northern,2026-06,143.56904824035684
Kole,Northern,2026-07,144.7985235863422
Kole,Northern,2026-08,185.28287026409015
Kole,Northern,2026-09,160.450500710012
Kole,Northern,2026-10,161.70858608574855
Kole,Northern,2026-11,112.99544128334591
Kole,Northern,2026-12,71.34934783989699
Kotido,Northern,2025-11,46.019710441138024
Kotido,Northern,2025-12,18.62460519040178
Kotido,Northern,2026-01,7.632610917808599
Kotido,Northern,2026-02,22.039242011486863
Kotido,Northern,2026-03,49.696283000135196
Kotido,Northern,2026-04,114.66476520952409
Kotido,Northern,2026-05,92.60623651949008
Kotido,Northern,2026-06,80.8914870743402
Kotido,Northern,2026-07,123.75578513245858
Kotido,Northern,2026-08,113.66837766424435
Kotido,Northern,2026-09,75.67963733597016
Kotido,Northern,2026-10,67.30962323583964
Kotido,Northern,2026-11,41.45085328748402
Kotido,Northern,2026-12,41.34239202277428
Kumi,Eastern,2025-11,89.68974123811482
Kumi,Eastern,2025-12,47.5248675507269
Kumi,Eastern,2026-01,35.565982651528486
Kumi,Eastern,2026-02,66.41520703448207
Kumi,Eastern,2026-03,90.92206917023935
Kumi,Eastern,2026-04,177.4089362987644
Kumi,Eastern,2026-05,224.01555492041965
Kumi,Eastern,2026-06,111.40451349950588
Kumi,Eastern,2026-07,168.1913589025387
Kumi,Eastern,2026-08,180.5292954335212
Kumi,Eastern,2026-09,133.17103796888625
Kumi,Eastern,2026-10,168.6805897671299
Kumi,Eastern,2026-11,88.36477540017835
Kumi,Eastern,2026-12,59.211453779281584
Kwania,Northern,2025-11,139.15843220133235
Kwania,Northern,2025-12,70.893286624144
Kwania,Northern,2026-01,30.011527673754426
Kwania,Northern,2026-02,69.91873433674691
Kwania,Northern,2026-03,103.51384652391447
Kwania,Northern,2026-04,168.14772340515358
Kwania,Northern,2026-05,214.51866667561956
Kwania,Northern,2026-06,132.40717655435532
Kwania,Northern,2026-07,136.9276655937292
Kwania,Northern,2026-08,179.8604160650363
Kwania,Northern,2026-09,163.56778448177053
Kwania,Northern,2026-10,156.70175715313334
Kwania,Northern,2026-11,111.67941271442031
Kwania,Northern,2026-12,78.99410210701973
Kween,Eastern,2025-11,88.89729682061551
Kween,Eastern,2025-12,33.96454564885125
Kween,Eastern,2026-01,26.520189015573393
Kween,Eastern,2026-02,30.00920885970973
Kween,Eastern,2026-03,69.67325498234477
Kween,Eastern,2026-04,168.9720808497564
Kween,Eastern,2026-05,132.10371311688954
Kween,Eastern,2026-06,89.68643576261404
Kween,Eastern,2026-07,121.33016001219407
Kween,Eastern,2026-08,134.10301262293817
Kween,Eastern,2026-09,125.75674311584467
Kween,Eastern,2026-10,133.79841511704635
Kween,Eastern,2026-11,76.10256174769239
Kween,Eastern,2026-12,33.156719572299586
Kyankwanzi,Central,2025-11,111.10523110574344
Kyankwanzi,Central,2025-12,94.09821822218515
Kyankwanzi,Central,2026-01,38.57475469210445
Kyankwanzi,Central,2026-02,68.35688044893838
Kyankwanzi,Central,2026-03,158.22089223102026
Kyankwanzi,Central,2026-04,211.64060786731335
Kyankwanzi,Central,2026-05,233.054909775019
Kyankwanzi,Central,2026-06,121.25412752134241
Kyankwanzi,Central,2026-07,84.04420956869014
Kyankwanzi,Central,2026-08,125.50080839876074
Kyankwanzi,Central,2026-09,150.5669565014365
Kyankwanzi,Central,2026-10,210.32206539712104
Kyankwanzi,Central,2026-11,162.63808461524093
Kyankwanzi,Central,2026-12,73.45759895955145
Kyegegwa,Western,2025-11,124.32380865088571
Kyegegwa,Western,2025-12,98.74164923941763
Kyegegwa,Western,2026-01,49.507891159625025
Kyegegwa,Western,2026-02,50.29048414549986
Kyegegwa,Western,2026-03,153.41457446109973
Kyegegwa,Western,2026-04,150.744524269243
Kyegegwa,Western,2026-05,105.88197439515083
Kyegegwa,Western,2026-06,44.284488539593475
Kyegegwa,Western,2026-07,41.39450537095646
Kyegegwa,Western,2026-08,109.15183686381707
Kyegegwa,Western,2026-09,125.80131145015497
Kyegegwa,Western,2026-10,153.31233817513674
Kyegegwa,Western,2026-11,121.16261988881033
Kyegegwa,Western,2026-12,104.45927442168444
Kyenjojo,Western,2025-11,137.63137859689598
Kyenjojo,Western,2025-12,96.4847510866761
Kyenjojo,Western,2026-01,52.227752608958724
Kyenjojo,Western,2026-02,50.569894553569846
Kyenjojo,Western,2026-03,160.4716822033134
Kyenjojo,Western,2026-04,167.8641553857508
Kyenjojo,Western,2026-05,106.9338199403495
Kyenjojo,Western,2026-06,64.20083053370355
Kyenjojo,Western,2026-07,78.40613512020052
Kyenjojo,Western,2026-08,136.20912302365687
Kyenjojo,Western,2026-09,166.06439523370062
Kyenjojo,Western,2026-10,207.68892372936767
Kyenjojo,Western,2026-11,140.36631854280478
Kyenjojo,Western,2026-12,97.82434033957549
Kyotera,Central,2025-11,115.30124994071139
Kyotera,Central,2025-12,132.67490517902763
Kyotera,Central,2026-01,69.41695075112179
Kyotera,Central,2026-02,77.27223345887334
Kyotera,Central,2026-03,169.342991267965
Kyotera,Central,2026-04,166.90795495853664
Kyotera,Central,2026-05,184.8201070563088
Kyotera,Central,2026-06,74.22856472279561
Kyotera,Central,2026-07,40.383660464595806
Kyotera,Central,2026-08,76.98928561762376
Kyotera,Central,2026-09,116.65249440355436
Kyotera,Central,2026-10,131.1902103554526
Kyotera,Central,2026-11,101.18689035513151
Kyotera,Central,2026-12,132.74373242526843
Lamwo,Northern,2025-11,98.43645861939096
Lamwo,Northern,2025-12,15.637272022382408
Lamwo,Northern,2026-01,7.60992788469325
Lamwo,Northern,2026-02,28.403120260021918
Lamwo,Northern,2026-03,75.11660460795086
Lamwo,Northern,2026-04,134.05494963128746
Lamwo,Northern,2026-05,162.878326038054
Lamwo,Northern,2026-06,147.4866587694598
Lamwo,Northern,2026-07,177.05922499315065
Lamwo,Northern,2026-08,188.73708520993176
Lamwo,Northern,2026-09,131.61889776664762
Lamwo,Northern,2026-10,153.6851237299244
Lamwo,Northern,2026-11,88.06943932713133
Lamwo,Northern,2026-12,19.081998913693322
Lira,Northern,2025-11,109.46099594015237
Lira,Northern,2025-12,51.91253894738176
Lira,Northern,2026-01,15.825004186085849
Lira,Northern,2026-02,65.61481629984358
Lira,Northern,2026-03,86.2077692932097
Lira,Northern,2026-04,158.1803029799305
Lira,Northern,2026-05,214.6933478084825
Lira,Northern,2026-06,142.03504475214896
Lira,Northern,2026-07,153.06334949022803
Lira,Northern,2026-08,186.61211223425184
Lira,Northern,2026-09,148.1360602704111
Lira,Northern,2026-10,153.3588627441185
Lira,Northern,2026-11,86.08050626400531
Lira,Northern,2026-12,63.500159676273135
Luuka,Eastern,2025-11,202.4634155575872
Luuka,Eastern,2025-12,125.60646620537193
Luuka,Eastern,2026-01,51.78741678269178
Luuka,Eastern,2026-02,125.11876496342687
Luuka,Eastern,2026-03,189.2032371015849
Luuka,Eastern,2026-04,243.10072800942945
Luuka,Eastern,2026-05,246.48091325073506
Luuka,Eastern,2026-06,103.37532942737934
Luuka,Eastern,2026-07,113.57593742920983
Luuka,Eastern,2026-08,171.29230289785394
Luuka,Eastern,2026-09,146.57759406610631
Luuka,Eastern,2026-10,200.0120491349091
Luuka,Eastern,2026-11,214.3362393929944
Luuka,Eastern,2026-12,128.3372870133044
Luwero,Central,2025-11,176.03126893852203
Luwero,Central,2025-12,122.36090005172913
Luwero,Central,2026-01,48.84043229175283
Luwero,Central,2026-02,98.24150250182616
Luwero,Central,2026-03,179.58942728167804
Luwero,Central,2026-04,209.1600432244791
Luwero,Central,2026-05,205.91991448146086
Luwero,Central,2026-06,112.5311828843393
Luwero,Central,2026-07,80.68819790885215
Luwero,Central,2026-08,124.9678975644845
Luwero,Central,2026-09,144.3294446854516
Luwero,Central,2026-10,189.35224405359887
Luwero,Central,2026-11,184.97430854279645
Luwero,Central,2026-12,119.43049124353955
Lwengo,Central,2025-11,118.32780957036988
Lwengo,Central,2025-12,117.31510734631462
Lwengo,Central,2026-01,64.15726341029827
Lwengo,Central,2026-02,63.23910494161317
Lwengo,Central,2026-03,177.6306600073982
Lwengo,Central,2026-04,159.34928651742607
Lwengo,Central,2026-05,148.23859825452186
Lwengo,Central,2026-06,48.43188250413008
Lwengo,Central,2026-07,27.20480495005148
Lwengo,Central,2026-08,78.9317115566458
Lwengo,Central,2026-09,123.19257456164672
Lwengo,Central,2026-10,136.5249134312464
Lwengo,Central,2026-11,111.28739744105219
Lwengo,Central,2026-12,118.985040104777
Lyantonde,Central,2025-11,107.30129937269179
Lyantonde,Central,2025-12,118.38085534622932
Lyantonde,Central,2026-01,60.81771548295446
Lyantonde,Central,2026-02,53.29521602251516
Lyantonde,Central,2026-03,159.5930600739451
Lyantonde,Central,2026-04,148.55997256843034
Lyantonde,Central,2026-05,125.12970081005258
Lyantonde,Central,2026-06,33.25481626184484
Lyantonde,Central,2026-07,36.490323947686015
Lyantonde,Central,2026-08,82.31924332008681
Lyantonde,Central,2026-09,123.69114008626566
Lyantonde,Central,2026-10,154.69952853020365
Lyantonde,Central,2026-11,127.11438571816772
Lyantonde,Central,2026-12,108.94451199317396
Madi Okollo,Northern,2025-11,104.40552396489201
Madi Okollo,Northern,2025-12,45.448778062330646
Madi Okollo,Northern,2026-01,12.848532335373811
Madi Okollo,Northern,2026-02,28.235342454364044
Madi Okollo,Northern,2026-03,66.30511959569824
Madi Okollo,Northern,2026-04,117.64970011345065
Madi Okollo,Northern,2026-05,127.95830274403093
Madi Okollo,Northern,2026-06,109.4204623512147
Madi Okollo,Northern,2026-07,125.89427735298834
Madi Okollo,Northern,2026-08,163.19951897243735
Madi Okollo,Northern,2026-09,147.37417029992187
Madi Okollo,Northern,2026-10,155.67682138755097
Madi Okollo,Northern,2026-11,103.31667451008173
Madi Okollo,Northern,2026-12,44.513755060098745
Maracha,Northern,2025-11,119.76926467790729
Maracha,Northern,2025-12,21.916976113852748
Maracha,Northern,2026-01,8.016127525478941
Maracha,Northern,2026-02,29.334609116005623
Maracha,Northern,2026-03,102.38583563655317
Maracha,Northern,2026-04,142.15796216832103
Maracha,Northern,2026-05,173.6401200569906
Maracha,Northern,2026-06,119.774677401288
Maracha,Northern,2026-07,144.73522312769828
Maracha,Northern,2026-08,168.68221425012237
Maracha,Northern,2026-09,176.52153849531862
Maracha,Northern,2026-10,183.86001461831472
Maracha,Northern,2026-11,114.54757130143861
Maracha,Northern,2026-12,21.368606081460957
Masaka,Central,2025-11,114.60108139437841
Masaka,Central,2025-12,139.20709032664902
Masaka,Central,2026-01,85.23872611054203
Masaka,Central,2026-02,82.54229534541369
Masaka,Central,2026-03,176.05953233484618
Masaka,Central,2026-04,255.24312397535647
Masaka,Central,2026-05,249.34499687825758
Masaka,Central,2026-06,132.5625587142547
Masaka,Central,2026-07,62.430578110584186
Masaka,Central,2026-08,79.00022513045113
Masaka,Central,2026-09,116.52544248690421
Masaka,Central,2026-10,136.0625162664459
Masaka,Central,2026-11,112.2108396008583
Masaka,Central,2026-12,137.50558593787525
Masindi,Western,2025-11,106.27099383590291
Masindi,Western,2025-12,82.0711690972907
Masindi,Western,2026-01,34.33882085662718
Masindi,Western,2026-02,70.93373392089997
Masindi,Western,2026-03,121.52996895659604
Masindi,Western,2026-04,196.24411975862094
Masindi,Western,2026-05,191.6192596221607
Masindi,Western,2026-06,109.31459930342804
Masindi,Western,2026-07,139.8839274186232
Masindi,Western,2026-08,182.03844401035946
Masindi,Western,2026-09,161.07217297305783
Masindi,Western,2026-10,204.4883790890536
Masindi,Western,2026-11,154.8445320714146
Masindi,Western,2026-12,67.48646139468559
Mayuge,Eastern,2025-11,149.80209894008195
Mayuge,Eastern,2025-12,147.23643714610375
Mayuge,Eastern,2026-01,83.2883958426889
Mayuge,Eastern,2026-02,95.5826050467614
Mayuge,Eastern,2026-03,188.25036153641983
Mayuge,Eastern,2026-04,252.7925786448082
Mayuge,Eastern,2026-05,239.92620493913907
Mayuge,Eastern,2026-06,95.3200493958686
Mayuge,Eastern,2026-07,97.38733533084586
Mayuge,Eastern,2026-08,134.7380511703258
Mayuge,Eastern,2026-09,164.79915856687015
Mayuge,Eastern,2026-10,182.81761004234235
Mayuge,Eastern,2026-11,177.99755450187035
Mayuge,Eastern,2026-12,129.64006339687228
Mbale,Eastern,2025-11,173.60424460426265
Mbale,Eastern,2025-12,111.48179622816657
Mbale,Eastern,2026-01,74.53761339963559
Mbale,Eastern,2026-02,73.06046624611533
Mbale,Eastern,2026-03,144.30565736869204
Mbale,Eastern,2026-04,229.27509955077014
Mbale,Eastern,2026-05,204.44265396320657
Mbale,Eastern,2026-06,154.91247751493344
Mbale,Eastern,2026-07,154.44613425583964
Mbale,Eastern,2026-08,178.50449663149152
Mbale,Eastern,2026-09,163.76418942886272
Mbale,Eastern,2026-10,212.54636754309632
Mbale,Eastern,2026-11,167.38950571591513
Mbale,Eastern,2026-12,112.04000253764553
Mbarara,Western,2025-11,129.6985264149982
Mbarara,Western,2025-12,106.52491646127869
Mbarara,Western,2026-01,61.729238728582324
Mbarara,Western,2026-02,57.90603148993587
Mbarara,Western,2026-03,162.67942702147946
Mbarara,Western,2026-04,140.39228891180036
Mbarara,Western,2026-05,88.88501258679767
Mbarara,Western,2026-06,28.107068924803293
Mbarara,Western,2026-07,42.97553801006371
Mbarara,Western,2026-08,73.55894806130223
Mbarara,Western,2026-09,122.87045322466392
Mbarara,Western,2026-10,133.582960902308
Mbarara,Western,2026-11,120.24747901909112
Mbarara,Western,2026-12,117.78969084749257
Mitooma,Western,2025-11,151.4213626699285
Mitooma,Western,2025-12,127.68161332755909
Mitooma,Western,2026-01,62.09707331454303
Mitooma,Western,2026-02,60.36734213481476
Mitooma,Western,2026-03,176.6711768648904
Mitooma,Western,2026-04,153.97725994447876
Mitooma,Western,2026-05,126.72528346559386
Mitooma,Western,2026-06,74.48046898221149
Mitooma,Western,2026-07,50.57809975394905
Mitooma,Western,2026-08,128.20959248362118
Mitooma,Western,2026-09,148.7623160889158
Mitooma,Western,2026-10,177.96841877979685
Mitooma,Western,2026-11,147.6862302153794
Mitooma,Western,2026-12,127.54643377361361
Mityana,Central,2025-11,166.8349292333301
Mityana,Central,2025-12,103.94078861847747
Mityana,Central,2026-01,65.69893668697641
Mityana,Central,2026-02,70.08122604539554
Mityana,Central,2026-03,191.094276822637
Mityana,Central,2026-04,198.20787456513895
Mityana,Central,2026-05,184.64553207843474
Mityana,Central,2026-06,68.69263899180814
Mityana,Central,2026-07,52.0477658678339
Mityana,Central,2026-08,112.06491032717108
Mityana,Central,2026-09,118.43249798033023
Mityana,Central,2026-10,161.86110575095358
Mityana,Central,2026-11,167.7859176812416
Mityana,Central,2026-12,105.38166614197384
Moroto,Northern,2025-11,38.001440145443134
Moroto,Northern,2025-12,19.330775511294668
Moroto,Northern,2026-01,8.258913213722874
Moroto,Northern,2026-02,19.367456814941274
Moroto,Northern,2026-03,48.89813307211832
Moroto,Northern,2026-04,104.0169793049888
Moroto,Northern,2026-05,93.37171934448801
Moroto,Northern,2026-06,73.07585957479019
Moroto,Northern,2026-07,122.75146162284013
Moroto,Northern,2026-08,89.09403057946456
Moroto,Northern,2026-09,61.53701514773148
Moroto,Northern,2026-10,67.56556835279642
Moroto,Northern,2026-11,36.70889404801967
Moroto,Northern,2026-12,43.47676675292862
Moyo,Northern,2025-11,97.64124500089115
Moyo,Northern,2025-12,42.04982836781057
Moyo,Northern,2026-01,18.456414514978725
Moyo,Northern,2026-02,27.239127726504158
Moyo,Northern,2026-03,60.42906638860719
Moyo,Northern,2026-04,124.53915746386618
Moyo,Northern,2026-05,138.5871470318895
Moyo,Northern,2026-06,133.03592906797587
Moyo,Northern,2026-07,152.0003403703974
Moyo,Northern,2026-08,179.4715538370406
Moyo,Northern,2026-09,137.2996283170756
Moyo,Northern,2026-10,158.85713129494857
Moyo,Northern,2026-11,90.22744695134024
Moyo,Northern,2026-12,45.983506769791454
Mpigi,Central,2025-11,125.74398051511822
Mpigi,Central,2025-12,121.01654554870261
Mpigi,Central,2026-01,73.85204479259706
Mpigi,Central,2026-02,70.57546156042923
Mpigi,Central,2026-03,192.63704214265542
Mpigi,Central,2026-04,208.19232144069272
Mpigi,Central,2026-05,221.45573643633685
Mpigi,Central,2026-06,77.00953098928184
Mpigi,Central,2026-07,47.01582205845343
Mpigi,Central,2026-08,92.28048018983654
Mpigi,Central,2026-09,119.6554907529277
Mpigi,Central,2026-10,153.50050143836847
Mpigi,Central,2026-11,132.9510845889087
Mpigi,Central,2026-12,121.3777091007078
Mubende,Central,2025-11,136.0202984713392
Mubende,Central,2025-12,98.25501973923754
Mubende,Central,2026-01,51.484281095131855
Mubende,Central,2026-02,51.47497345312111
Mubende,Central,2026-03,155.14017146357105
